link,img,product,color,brand,greenable,discounted,disc_price,orig_price
/en/product/pantalon-elastique-laine-navy-blue-pomandere-318235,https://static.smallable.com/1730052-648x648q80/.jpg,pantalon elastique laine,navy blue,pomandère,0,0,262.0,262.0
/en/product/sac-billy-m-taureau-tabacco-jerome-dreyfuss-328952,https://static.smallable.com/1701016-648x648q80/.jpg,sac billy m taureau,tabacco,jérôme dreyfuss,1,0,780.0,780.0
/en/product/sac-banane-lino-tabacco-jerome-dreyfuss-328935,https://static.smallable.com/1701166-648x648q80/.jpg,sac banane lino ,tabacco,jérôme dreyfuss,1,0,380.0,380.0
/en/product/sac-mario-tabacco-jerome-dreyfuss-328928,https://static.smallable.com/1701147-648x648q80/.jpg,sac mario,tabacco,jérôme dreyfuss,1,0,890.0,890.0
/en/product/sac-ben-s-silver-jerome-dreyfuss-328960,https://static.smallable.com/1701093-648x648q80/.jpg,sac ben s,silver,jérôme dreyfuss,1,0,740.0,740.0
/en/product/sac-billy-nano-agneau-chrome-green-jerome-dreyfuss-328953,https://static.smallable.com/1701024-648x648q80/.jpg,sac billy nano agneau,chrome green,jérôme dreyfuss,1,0,530.0,530.0
/en/product/pantalon-droit-velours-cotele-khaki-pomandere-318239,https://static.smallable.com/1722344-648x648q80/.jpg,pantalon droit velours côtele,khaki,pomandère,0,0,313.0,313.0
/en/product/sac-billy-nano-taureau-raspberry-red-jerome-dreyfuss-328957,https://static.smallable.com/1701061-648x648q80/.jpg,sac billy nano taureau,raspberry red,jérôme dreyfuss,1,0,670.0,670.0
/en/product/sac-billy-nano-taureau-raspberry-red-jerome-dreyfuss-328957,https://static.smallable.com/1701061-648x648q80/.jpg,sac billy nano taureau,raspberry red,jérôme dreyfuss,1,0,670.0,670.0
/en/product/sac-bobi-s-taureau-raspberry-red-jerome-dreyfuss-328963,https://static.smallable.com/1700926-648x648q80/.jpg,sac bobi s taureau,raspberry red,jérôme dreyfuss,1,0,500.0,500.0
/en/product/sac-leon-m-raphia-midnight-blue-jerome-dreyfuss-328934,https://static.smallable.com/1725890-648x648q80/.jpg,sac leon m raphia,midnight blue,jérôme dreyfuss,1,0,550.0,550.0
/en/product/manteau-laine-navy-blue-pomandere-318227,https://static.smallable.com/1722359-648x648q80/.jpg,manteau laine,navy blue,pomandère,0,0,586.0,586.0
/en/product/blouse-popeline-de-coton-light-blue-pomandere-318249,https://static.smallable.com/1722331-648x648q80/.jpg,blouse popeline de coton,light blue,pomandère,0,0,232.0,232.0
/en/product/sac-billy-nano-veau-blue-jerome-dreyfuss-328956,https://static.smallable.com/1701051-648x648q80/.jpg,sac billy nano veau,blue,jérôme dreyfuss,1,0,630.0,630.0
/en/product/blouse-velours-cotelee-bronze-forte-forte-321095,https://static.smallable.com/1698832-648x648q80/.jpg,blouse velours côtelee,bronze,forte forte,0,0,375.0,375.0
/en/product/sacha-merino-wool-balaclava-camel-a-p-c-283725,https://static.smallable.com/1512728-648x648q80/.jpg,sacha merino wool balaclava,camel,a.p.c.,0,0,120.0,120.0
/en/product/gaby-organic-cotton-jacket-taupe-brown-skall-studio-293297,https://static.smallable.com/1553858-648x648q80/.jpg,gaby organic cotton jacket,taupe brown,skall studio,1,0,625.0,625.0
/en/product/t-shirt-soft-lin-chocolate-deiji-studios-319984,https://static.smallable.com/1695811-648x648q80/.jpg,t-shirt soft lin,chocolate,deiji studios,0,0,101.0,101.0
/en/product/pantalon-soft-lin-chocolate-deiji-studios-319985,https://static.smallable.com/1695815-648x648q80/.jpg,pantalon soft lin,chocolate,deiji studios,0,0,105.0,105.0
/en/product/iris-suede-leather-belt-63-mm-chocolate-vanessa-bruno-279683,https://static.smallable.com/1514444-648x648q80/.jpg,iris suede leather belt - 63 mm,chocolate,vanessa bruno,0,0,145.0,145.0
/en/product/iris-leather-bag-brown-anthology-282913,https://static.smallable.com/1513816-648x648q80/.jpg,iris leather bag,brown,anthology paris,1,0,315.0,315.0
/en/product/cabas-small-bandouliere-cuir-froisse-black-vanessa-bruno-321025,https://static.smallable.com/1721268-648x648q80/.jpg,cabas small bandouliere cuir froisse,black,vanessa bruno,0,0,355.0,355.0
/en/product/ensemble-03-lin-black-deiji-studios-319988,https://static.smallable.com/1706074-648x648q80/.jpg,ensemble 03 lin,black,deiji studios,1,0,195.0,195.0
/en/product/robe-ceinturee-02-lin-black-deiji-studios-319986,https://static.smallable.com/1706085-648x648q80/.jpg,robe ceinturee 02 lin,black,deiji studios,1,0,175.0,175.0
/en/product/jeremy-baseball-hat-black-anine-bing-300929,https://static.smallable.com/1603020-648x648q80/.jpg,jeremy baseball hat,black,anine bing,1,0,60.0,60.0
/en/product/recycled-wool-beret-black-ganni-293249,https://static.smallable.com/1546736-648x648q80/.jpg,recycled wool beret,black,ganni,1,0,65.0,65.0
/en/product/baguette-knot-bag-black-ganni-293236,https://static.smallable.com/1551292-648x648q80/.jpg,baguette knot bag,black,ganni,1,0,275.0,275.0
/en/product/pounch-pouch-black-ykra-268490,https://static.smallable.com/1461421-648x648q80/.jpg,pounch pouch,black,ykra,1,0,39.0,39.0
/en/product/string-waterproof-parka-black-rains-262837,https://static.smallable.com/1360952-648x648q80/.jpg,string waterproof parka,black,rains,0,0,120.0,120.0
/en/product/captivating-bandeau-black-prism-255989,https://static.smallable.com/1385082-648x648q80/.jpg,captivating bandeau,black,prism²,0,0,105.0,105.0
/en/product/ensemble-03-carreaux-lin-taupe-grey-deiji-studios-319980,https://static.smallable.com/1695781-648x648q80/.jpg,ensemble 03 carreaux lin,taupe grey,deiji studios,1,0,195.0,195.0
/en/product/robe-ceinturee-02-carreaux-lin-taupe-grey-deiji-studios-319981,https://static.smallable.com/1695786-648x648q80/.jpg,robe ceinturee 02 carreaux lin,taupe grey,deiji studios,1,0,175.0,175.0
/en/product/robe-away-carreaux-lin-taupe-grey-deiji-studios-319979,https://static.smallable.com/1695797-648x648q80/.jpg,robe away carreaux lin,taupe grey,deiji studios,1,0,239.0,239.0
